country,mode,ingredients,global
Peru,-1,"['pimiento verde', 'galleta oreo rellena', 'lucuma', 'k de fresa', 'pasta', 'cebolla blanca', 'filete de pescado', 'poro', 'atun fresco', 'filete de jamon ingle de a espesor', 'k de esparrago fresco', 'queso crema', 'tajada de jamon de cm de grosor', 'mantequilla', 'k champinone chico', 'aceite de oliva', 'fresa', 'leche fresca', 'leche', 'maiz morado', 'huevo', 'azucar', 'pecana', 'yema de huevo grande', 'arroz arborio', 'mantequilla', 'k concha', 'k calamare', 'k de yuca', 'papa grande', 'choclo', 'k de mote o maiz pelado', 'k de lenteja', 'k yuca de buena calidad', 'k de yuca', 'quinua', 'platano de freir', 'k de papa amarilla', 'k de papa amarilla', 'k de papa amarilla', 'k de pescado', 'k de pescado blanco', 'k de concha limpia', 'kilo de langostino limpio', 'pierna de cordero', 'k de filete de lomo de re', 'k pierna de cerdo deshuesada', 'choncholi', 'pechuga de pollo', 'k de', 'k de cabrito', 'ajo', 'aceite', 'pechuga grande de gallina', 'pollo grande', 'a k gallina', 'gallina cortada en presa', 'aceite', 'lamina de masa', 'pan baguette', 'choro', 'k de pescado', 'harina', 'pisco', 'pasa', 'pina', 'oz de macerado de aguaymanto*', 'berenjena grande', 'haba', 'k papa s', 'filete de atun de aproximadamente cada uno', 'k de carne molida', 'cebolla', 'brocoli en trozo', 'toronja s', 'pan tostado molido', 'ajo', 'hoja de albahaca', 'hoja de pasta phyllo', 'huevo separada la clara de la yema', 'aceite en spray', 'alcachofa', 'espinaca', 'queso fresco light', 'yogurt light', 'cebolla s cortada a la juliana', 'pollo', 'mayonesa light', 'lata de atun envasado en agua', 'k de pechuga de pollo', 'pechuga de pollo', 'papa', 'zanahoria', 'alverja', 'choclo', 'huevo', 'palta', 'perejil', 'huevo', 'jugo de limon', 'mostaza', 'aceite', 'sal', 'pimienta negra molida', 'carne de re troceada', 'tortilla de maiz', 'cebolla', 'sal', 'tomate maduro', 'chile chipotle', 'ajo', 'pimienta', 'repollo', 'queso seco', 'jitomate', 'cebolla', 'aguacate', 'ramita de silantro', 'un cuarto de soya remojada', 'pollo', 'chile jalapeno', 'crema', 'soya texturizada', 'tomate', 'cebolla', 'chile', 'limon', 'sal', 'cilantro fresco', 'vinagre de manzana', 'salsa ketchup', 'lata de salsa de tomate', 'salsa del pato', 'cubito de pollo de tomate', 'rodaja de cebolla', 'agua', 'tortilla de maiz', 'queso', 'aceite', 'pescado blanco fresco', 'cebolla', 'sal', 'aji limo', 'limone fresco de color verde', 'lechuga hidroponica', 'choclo sancochado', 'camote amarillo', 'camote morado', 'pimienta', 'pescado de tu eleccion', 'cebolla cortada en juliana', 'cilantro de hoja picada', 'aji amarillo picado', 'aji limo picado', 'limone', 'sal', 'caldo de pescado', 'maiz tierno sancochado', 'camote sancochado', 'hoja de lechuga', 'pierna', 'pasta de aji panca', 'ajo molido', 'sillao', 'vinagre', 'comino molido', 'pimienta negra molida', 'oregano seco molido', 'romero seco', 'jugo de naranja', 'sal', 'bofe', 'papa yungay', 'cebolla roja', 'ajo molido', 'pasta de aji panca', 'rama de hierbabuena', 'caldo de carne', 'aceite', 'sal', 'pimienta', 'comino', 'oregano', 'carne de re', 'aceite vegetal', 'cebolla morada', 'ajo molido', 'pasta de aji amarillo', 'pasta de aji mirasol', 'cerveza rubia', 'culantro licuado', 'arveja', 'papa', 'frejol canario', 'arroz cocido', 'aceite vegetal', 'cebolla morada', 'pasta de aji amarillo', 'postre de ajo molido', 'comino', 'oregano seco', 'platano bellaco mediano', 'huevo', 'bistec de re', 'salsa de soja', 'enviada por roxana castaneda', 'corazone de vaca', 'sal', 'pimienta', 'aji fresco molido', 'aji mirasol seco', 'achiote', 'vinagre', 'ajo molido', 'manteca', 'comino en grano', 'choclo sancochado', 'lomo', 'pina en almibar', 'aceite de oliva', 'cuchara sopera azucar', 'sal', 'lomo de re', 'plato de picante de marisco', 'tomate', 'hoja de lechuga', 'ramita de perejil', 'aceite', 'sal', 'pimienta', 'pisco', 'azucar blanca', 'limon', 'clara de huevo', 'hielo', 'gota de amargo de angostura', 'quinoa', 'caldo de verdura', 'cebolla', 'pimiento verde', 'pimiento rojo', 'pimiento amarillo', 'de ajo', 'tapin', 'aceite de oliva', 'sal', 'pimienta', 'queso blanco', 'cebolla blanca s', 'judia verde cocinada', 'zanahoria en cuadro cocinada', 'quinoa cocinada', 'berenjena en cuadro', 'zucchini en cuadro', 'champinone entero', 'pasta de ajo', 'sal', 'pimienta', 'lechuga crespa', 'tomate', 'cebolla', 'champinone', 'quinoa', 'sal', 'aceite de oliva', 'palmito', 'aguacate', 'jugo de limon', 'aceite de oliva', 'cebolla', 'cilantro', 'chile serrano', 'vinagre blanco', 'jugo de naranja', 'carne picada', 'caigua', 'cebolla roja', 'ajo picado', 'postre de aji panca en pasta', 'tomate grande', 'papa', 'comino molido', 'pimienta negra molida', 'oregano seco en polvo', 'hoja de laurel', 'caldo de carne', 'sal', 'perejil picado', 'coliflor', 'papa s', 'pollo', 'cebolla morada', 'pimenton rojo', 'tomate', 'salsa de soya', 'ajo rallado', 'sal', 'mango ataulfo', 'limone', 'naranja', 'aguacate grande', 'cilantro', 'pepino', 'cebolla morada', 'salsa bruja', 'aceite de oliva', 'sal fina', 'pimienta', 'camaron pacotilla', 'tostada de maiz horneada', 'mayonesa', 'salsa soya', 'salsa sriracha', 'salsa inglesa', 'vinagre de manzana', 'oregano', 'sal fina', 'camarone mediano sin pelar', 'ajo', 'mantequilla', 'sal de grano', 'vino blanco', 'anillo de calamar', 'harina', 'huevo', 'cerveza', 'limon', 'aceite', 'sal', 'pimienta', 'harina sin preparar', 'agua', 'azucar rubia', 'leche en polvo', 'levadura seca', 'huevo', 'manteca vegetal', 'ani', 'ajonjoli', 'postre de sal', 'mantequilla', 'tallarine', 'huevo', 'leche', 'pimienta negra molida', 'queso fresco', 'mantequilla', 'aceite', 'mantequilla', 'nata liquida', 'queso rallado', 'sal', 'tallarine', 'pescado', 'limone', 'aji limo', 'rama de culantro', 'postre de sal', 'filete de robalo', 'cebolla morada', 'pimenton', 'picante', 'cilantro', 'jugo de limon', 'sal', 'azucar', 'galleta de vainilla', 'mantequilla', 'leche condensada', 'zumo de limon', 'huevo', 'huevo', 'azucar blanca', 'harina leudante', 'polvo', 'sal', 'agua fria', 'yema de huevo', 'azucar blanca', 'manteca', 'manzana', 'azucar rubia', 'manteca', 'canela en polvo', 'pasa de uva', 'agua', 'leche fresca', 'leche condensada mediano', 'clavo de olor', 'rama de canela', 'coco rallado seco', 'canela en polvo', 'gota de esencia de vainilla', 'cobertura de chocolate', 'pecana', 'manjar blanco', 'manzana verde s', 'rama de canela', 'clavo de olor', 'fecula de maiz', 'azucar rubia', 'presa de gallina', 'yuca', 'harina de maiz', 'agua', 'cebolla roja', 'postre de ajo molido', 'pizca de palillo', 'mani tostado molido', 'huevo sancochado', 'aceite vegetal', 'sal', 'arroz', 'garbanzo', 'moraya s', 'papa blanca pelada en cuarto', 'yuca pelada', 'nabo', 'zanahoria s en bastone', 'rama de apio', 'poro', 'ajo', 'perejil picado', 'cebolla china', 'hoja de laurel', 'carne de cordero', 'cebolla roja grande', 'aceite', 'pechuga de pollo', 'vainita', 'cebolla', 'tomate', 'mostaza', 'ajo molido', 'kion picado', 'pimienta negra molida', 'salsa de soya', 'aceite de ajonjoli', 'vinagre tinto', 'sal', 'caldo de pollo', 'perejil picado', 'aguacate grande', 'cebolla morada s', 'tomate maduros', 'cilantro', 'limon', 'maiz tostado', 'sal', 'pimienta', '1kl de papa blanca', 'huevo duro', 'aceituna', 'carne molida', 'cebolla', 'pasa', 'un huevo crudo', 'pimienta', 'comino', 'sal', 'papa', 'lechuga', 'cebolla s', 'queso blanco duro', 'nuece', 'leche', 'ajie amarillo picante', 'galleta de soda', 'aceite', 'sal', 'yuca', 'carne de cerdo', 'chicha de jora', 'cebolla roja', 'ajo molido', 'pasta de aji amarilla', 'aji amarillo', 'cebolla china picada', 'culantro picado', 'sal', 'aceite vegetal', 'pollo', 'sal', 'maggy de pollo', 'papa', 'zanahoria', 'huevo sancochado', 'mayonesa', 'arroz', 'carne de cerdo', 'ajo', 'cebolla', 'panca', 'cantidad necesaria sal pimienta', 'papa kanchan', 'trozo chocolate', 'canela', 'mani', 'guarnicia3n:arroz blanco', 'sopa seca', 'pecho de gallina', 'ajo', 'cebolla', 'panca', 'rama albahaca', 'rama perejil', 'unid tomate', 'sal pimienta', 'spagueti', 'guarnicia3n: carapulcra', 'arroz', 'presa pollo en', 'culantro licuado', 'aji amarillo', 'sal', 'cebolla picada en cuadrito', 'arveja verde', 'zanahoria en cuadrito', 'tira pimenta3n picado en', 'garbanzo', 'presa pollo', 'cebolla', 'vinagre', 'ajo molido', 'achiote', 'sibarita', 'agua', 'rocoto grande puede ser chile dyoeP', 'ajo', 'rama de cilantro', 'poco sal', 'zumo de un lima3n', 'trocito pequea+-o de jengibre', 'uno cebolla', 'arroz blanco cocido', 'cebolla', 'ajo', 'tomate rojo mediano', 'lata de ataon', 'huevo', 'pasta de tomate', 'aceitmorada', 'pua+-ado pasa', 'azucar', 'panca molido', 'aceite', 'amarillo molido', 'pierna con encuentro', 'tomillo', 'romero', 'ora(c)gano molido', 'pimienta', 'comino', 'ajo grande picado', 'grande', 'sal', 'cerveza rubia', 'panceta de cerdo', 'bolsa fideo ajinoman', 'huevo', 'cebolla china', 'sillao', 'ajo en polvo', 'diente ajo', 'aceite', 'hilo', 'kion', 'hueso', 'tallo cebollan', 'pedacito de jengibre', 'aceite de ajonjola', 'fideo', 'la!mina wanta!n', 'huevo', 'cebollita china', 'rueda pescado', 'y tomate', 'cebolla', 'amarillo', 'panca en pasta', 'amarillo en pasta', 'culantro', 'sobre caldo de pescado', 'ajo', 'jugo de medio lima3n', 'aceite', 'y de agua', 'fideo', 'zanahoria grande', 'tomate', 'hoja laurel', 'y medio de agua', 'cebolla', 'pierna de pollo', 'kilo papa', 'lata ataon', 'amarillo molido', 'jugo de lima3n', 'decorar con huevo', 'cebolla grande', 'cuchara ajo molido', 'pimiento cortado pequea+-ito', 'tallo apio cortado pequea+-ito', 'zanahoria rallada', 'sobre pequea+-o pasta de tomate', 'salsa de tomate', 'carne molida', 'tallarine', 'bolsita hongo', ""a...$?a+' avena"", ""a...$?a+' huevo"", ""a...$?a+' pla!tano maduro"", ""opcionala...$? a+' le puede aa+-adir a la mezcla"", 'fideo', 'ataon en trozo', 'zanahoria grande', 'sobre salsa de tomate', 'hongo', 'cebolla', 'agua', 'ajo molido', 'arroz', 'cebolla grande', 'zanahoria s', 'arveja pelada', 'pimiento rojo grande', 'choclo', 'presa pollo', 'cerveza', 'culantro molido', 'espinaca molida', 'agua', 'aceite de oliva', 'arroz blanco', 'frejole', 'seco de carne', 'aceite', 'asado de tira', 'tripa de re', 'cebolla cortada en brunoise', 'tomate cortado en cuadrito', 'haba', 'zanahoria cortada en cubito', 'chua+-o negro', 'cda panca', 'ajo molido', 'rama hierbabuena', 'trigo', 'choclo', 'pallare', 'tocino ahumado', 'hierba aromaticas: hierbabuena', 'especias: sal', 'cebolla picada en cuadrito', 'tomate picado en cuadrito', 'lenteja bebe', 'y medio de fondo', 'pechuga de pollo', 'aceite', 'cebolla', 'sobre pasta de tomate', 'onza pisco', 'guindilla seca', 'ajo', 'hoja laurel', 'ora(c)gano seco', 'zanahoria', 'k espagueti', 'queso parmesano', 'mantequilla', 'harina sin preparar', 'leche evaporada', 'jama3n', 'sal', 'a', 'pedacito de kion', 'ajo', 'pechuga de pollo', 'cebolla china', 'huevo', 'hot dog', 'sillao claro', 'sillao oscuro', 'aceite de ajonjola', 'aceite', 'frejole rojo', 'cebolla', 'amarillo', 'vinagre tinto', 'pimenta3n rojo', 'ajo picado', 'pla!tano en rodaja', 'pecana pelada', 'polvo de hornear cernido', 'harina preparada cernida', 'esencia de vainilla', 'huevo', 'azucar', 'canela en polvo', 'leche', 'filete bien delgado de hagado de re', 'ajo en pasta', 'papita amarilla', 'agua caliente', 'leche evaporada', 'sal', 'mantequilla', 'crema de leche', 'arroz blanco graneadito', 'choclo', 'huevo', 'pedazo queso paria', 'aceite', 'y papa amarilla sancocharla', 'cantidad aceite', 'amarillo licuado', 'jugo de lima3n', 'pimienta', 'lata ataon de su preferencia', 'mayonesa', 'cebolla picada en cuadrito', 'huevo duro en rebanada', 'palta grande en rebanada', 'aceiten trocito', 'quinua blanca', 'leche fresca', 'leche condensada', 'canela', 'clavo de olor', 'agua', 'zapallo pelado', 'vainita', 'rama apio lavada', 'zapallo loche pelado', 'haba pelada', 'papa amarilla pelada', 'cebolla pelada', 'ajo finamente picado/molido', 'especias: sal', 'presa pollo', 'panca molido', 'amarillo molido', 'vinagre blanco', 'cebolla grande cortado en juliana', 'amarillo cortado en tira', 'ajo molido', 'agua', 'hoja laurel', 'ora(c)gano molido', 'cantidad necesaria aceite', 'sal', 'maaz mote remojado la noche anterior', 'pia+-a pelada', 'ca!scara de media pia+-a', 'membrillo mediano pelado', 'pedazo chancaca', 'azucar', 'ca!scara de naranja', 'trozo canela', 'clavo de olor', 'agua', 'a presa de pollo', 'ajo molido', 'cebolla picada en cuadrito', 'colorado', 'hoja laurel', 'agua hirviendo', 'aceite', 'zapallo', 'cebolla blanca', 'zanahoria', 'bracito de apio', 'poro', 'papa amarilla', 'ajo', 'trocito kia3n', 'aceite de oliva', 'vino blanco', 'trocito mantequilla', 'aceite de oliva', 'par de ramita de tomillo', 'gallina', 'do de kion', 'apio', 'ajo molido', 'hoja sacha culantro', 'papa amarilla pelada', 'huevo.licuado con caldo frao', 'sal', 'agua', 'fideo', 'servir con cebolla china', 'pescado de su preferencia', 'jugo de a limone', 'limo', 'pimienta opcional', 'papa rosada', 'huevo', 'leche evaporada', 'queso fresco', 'queso andino', 'jama3n ahumado de pavita', 'bola queso mozzarella', 'zapallo', 'quinua', 'cebolla en cuadrito', 'ajo en la!mina', 'mantequilla', 'cda caorcuma', 'leche fresca', 'frejole cocidosaderezado', 'zapallo macre', 'fideo cabello de angel', 'frejole', 'cebolla picada en cuadrito', 'agua hirviendo', 'a presa pollo', 'culantro licuado', 'caldo de pollo', 'cebolla picada en cuadrito', 'amarillo en pasta', 'ajo molido', 'comino', 'lenteja cocida', 'avena precocida', 'zanahoria cruda rallada', 'aceite de oliva extra virgen', 'tz arroz', 'tz agua', 'ajo recia(c)n molido', 'aceite', 'pechuga de pollo', 'zapallo', 'papa grande pelada', 'quinua blanca', 'hojita laurel', 'aceite de oliva extra virgen', 'harina de trigo', 'pla!tano maduro', 'y bicarbonato de sodio', 'sal', 'azucar', 'aceite', 'extracto de vainilla', 'agua', 'nuez/pecana picada', 'fruta', 'icing', 'jugo de lima3n', 'azucar impalpable', 'rocoto grande', 'grm carne de cerdo picada pequea+-a', 'grm carne de re picada en cuadrito pequea+-o', 'cebolla  en cuadrito', 'ajo molido', 'perejil picado', 'tomate sin pepa picado en cuadrito', 'grm mana salado partido en un mortero', 'aceiten cuadro pequea+-o', 'huevo duro cortado en dado', 'aceite vegetal', 'panca', 'grm pasa negra picada', 'leche evaporada', 'sal pimienta comino', 'huevo', 'grm queso de paria', 'quinua', 'canela', 'clavo de olor', 'pasa', 'chua+-o', 'jugo de maracuya!', 'gallina', 'pedacito kion', 'papa amarilla', 'huevo', 'arroz', 'pollo', 'sa(c)mola', 'zanahoria picada en tira', 'apio picado', 'ajo picado chiquito', 'trocito kion', 'patita de cerdo', 'cebolla', 'amarillo', 'yerba buena', 'vinagre tinto', 'aceite de oliva', 'quinua blanca perlada', 'cebolla cortada en cuadrito pequea+-o', 'hoja laurel', 'cantidad necesaria leche evaporada', 'mantequilla', 'queso fresco', 'aceite cantidad necesaria', 'pollo', 'cebolla cortada en pluma', 'tomate cortado en cuarto a lo largo', 'vinagre blanco', 'aprox de sillao', 'ajo molido', 'aceite cantidad necesaria', 'pallare procesado', 'papa picada en cuadrito pequea+-o', 'pechuga de pollo picada en cuadrito', 'cebolla picada en cuadrito pequea+-o', 'amarillo molido', 'pimienta negra molida', 'comino', 'ora(c)gano', 'tomate pelado', 'ajo molido', 'pechuga entera', 'huevo', 'chua+-o', 'ramita apio', 'pepinillo', 'cebolla', 'escabeche', 'limone', 'papa amarilla', 'pasta de amarillo', 'limone peruano', 'beterraga', 'alverja pelada', 'zanahoria cortada en cuadrito', 'vainita cortada en pequea+-a rodajita', 'mayonesa de palta', 'lechuga', 'papa amarilla', 'leche dyY=>', 'cdasmantequilla dySS^', 'nugget de pollo', 'verdura picada', 'quinua', 'agua', 'manzana verde pelada', 'cda azucar', 'canela', 'clavo de olor', 'pechuga de pollo', 'tomate', 'vinagre manzana', '*ver recetario**', 'pastel de papa con cebolla*', '*caramelizada al horno pe**', 'tz garbanzo cocido', 'tz arroz cocido', 'cebolla', 'ajo', 'amarillo (pasta', 'aceite oliva', '*higadito***', 'higadito', 'cebolla', 'tomate', 'pimiento verde', 'cda vino tinto', 'salsa soja', 'filete', 'lenteja', 'palta', 'queso', 'ora(c)gano', 'cebolla', 'siente de ajo', 'zanahoria', 'arroz', 'presa pollo', 'cilantro', 'hoja espinaca grande', 'zanahoria', 'guisante', 'amarillo en pasta', 'cebolla pequea+-a', 'ajo', 'aceite', 'arroz', 'agua', 'trozo pollo', 'choclo desgranado', 'zanahoria en cuadrito', 'arverjita', 'ajo molido', 'ajo', 'sal', 'guarnicia3n', 'pla!tano frito', 'tomatito con palta', 'lata ataon', 'ajoporro', 'cebolla pequea+-a', 'zanahoria pequea+-a', 'huevo', 'pan rallado', 'huevo', 'panela', '.harina de kiwicha', 'cacao en polvo', 'polvo', 'bicarbonato de sodio', 'pizca sal', 'leche fresca', 'cda vinagre', 'esencia de vainilla', 'aceite vegetal', 'chocolate cacao derretido', 'papa', 'pechuga pollo', 'amarillo', 'leche', 'galleta de soda', 'aceituna', 'huevo', 'cebolla cualquiera', 'ajo', 'choclo', 'espa!rrago', 'hoja lechuga crespa', 'pierna de pollo', 'cerveza', 'ajo pasta', 'lima3n', 'kia3n pasta', 'tallarine', 'atado albahaca', 'espinaca', 'queso fresco', 'sal', 'pechuga de pollo', 'avena', 'cebolla', 'zanahoria', 'pimiento verde', 'atado cebollita china', 'ajo']",618
